holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
91282CKP5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 04/30/2029,91282CKP5,US91282CKP58,,99000.00000000,PA,USD,100237.50,1.33,Long,DBT,UST,US,N,2,N,N,N
91282CKV2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 06/15/2027,91282CKV2,US91282CKV27,,90000.00000000,PA,USD,90473.30,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CKZ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 07/15/2027,91282CKZ3,US91282CKZ31,,87000.00000000,PA,USD,87245.12,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CLG4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 08/15/2027,91282CLG4,US91282CLG41,,87000.00000000,PA,USD,86643.16,1.15,Long,DBT,UST,US,N,2,N,N,N
91282CLL3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2027,91282CLL3,US91282CLL36,,90000.00000000,PA,USD,89198.44,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CLQ2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 10/15/2027,91282CLQ2,US91282CLQ23,,87000.00000000,PA,USD,86712.83,1.15,Long,DBT,UST,US,N,2,N,N,N
91282CLX7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 11/15/2027,91282CLX7,US91282CLX73,,87000.00000000,PA,USD,86979.61,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CMB4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 12/15/2027,91282CMB4,US91282CMB45,,90000.00000000,PA,USD,89817.19,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CMF5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 01/15/2028,91282CMF5,US91282CMF58,,90000.00000000,PA,USD,90130.08,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CMN8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/15/2028,91282CMN8,US91282CMN82,,87000.00000000,PA,USD,87125.74,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CMS7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/15/2028,91282CMS7,US91282CMS79,,90000.00000000,PA,USD,89590.43,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CMW8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/15/2028,91282CMW8,US91282CMW81,,90000.00000000,PA,USD,89377.73,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CND9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 05/15/2028,91282CND9,US91282CND91,,90000.00000000,PA,USD,89346.09,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNE7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/31/2027,91282CNE7,US91282CNE74,,90000.00000000,PA,USD,89829.98,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CNH0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 06/15/2028,91282CNH0,US91282CNH06,,90000.00000000,PA,USD,89530.66,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNL1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 06/30/2027,91282CNL1,US91282CNL18,,103000.00000000,PA,USD,102660.06,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CNM9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/15/2028,91282CNM9,US91282CNM90,,90000.00000000,PA,USD,89493.75,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNP2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/31/2027,91282CNP2,US91282CNP22,,105000.00000000,PA,USD,104721.09,1.39,Long,DBT,UST,US,N,2,N,N,N
91282CNU1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/15/2028,91282CNU1,US91282CNU17,,79000.00000000,PA,USD,78142.11,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CNV9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/31/2027,91282CNV9,US91282CNV99,,93000.00000000,PA,USD,92465.98,1.23,Long,DBT,UST,US,N,2,N,N,N
91282CNY3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2028,91282CNY3,US91282CNY39,,90000.00000000,PA,USD,88512.89,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPB1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 09/30/2027,91282CPB1,US91282CPB18,,103000.00000000,PA,USD,102207.38,1.36,Long,DBT,UST,US,N,2,N,N,N
91282CPC9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/15/2028,91282CPC9,US91282CPC90,,90000.00000000,PA,USD,88699.22,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPE5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/31/2027,91282CPE5,US91282CPE56,,114000.00000000,PA,USD,113029.22,1.51,Long,DBT,UST,US,N,2,N,N,N
91282CPK1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 11/15/2028,91282CPK1,US91282CPK17,,79000.00000000,PA,USD,77827.34,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CPL9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 11/30/2027,91282CPL9,US91282CPL99,,103000.00000000,PA,USD,101909.65,1.36,Long,DBT,UST,US,N,2,N,N,N
91282CPP0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 12/15/2028,91282CPP0,US91282CPP04,,90000.00000000,PA,USD,88627.15,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPS4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 12/31/2027,91282CPS4,US91282CPS43,,114000.00000000,PA,USD,112710.82,1.50,Long,DBT,UST,US,N,2,N,N,N
91282CPT2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 01/15/2029,91282CPT2,US91282CPT26,,90000.00000000,PA,USD,88572.66,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQA2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 02/15/2029,91282CQA2,US91282CQA26,,90000.00000000,PA,USD,88533.98,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQB0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 02/29/2028,91282CQB0,US91282CQB09,,114000.00000000,PA,USD,112590.59,1.50,Long,DBT,UST,US,N,2,N,N,N
91282CQE4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 03/15/2029,91282CQE4,US91282CQE48,,90000.00000000,PA,USD,88512.89,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQH7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/31/2028,91282CQH7,US91282CQH78,,103000.00000000,PA,USD,102519.20,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CQJ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 04/15/2029,91282CQJ3,US91282CQJ35,,90000.00000000,PA,USD,89349.61,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CQL8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2028,91282CQL8,US91282CQL80,,89000.00000000,PA,USD,88377.70,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQR5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/15/2029,91282CQR5,US91282CQR50,,90000.00000000,PA,USD,89342.58,1.19,Long,DBT,UST,US,N,2,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,1874.94000000,NS,USD,1874.94,0.02,Long,STIV,RF,US,N,1,N,N,N
