Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
DOCK,JBHT US Equity,JBHT,JB Hunt Transport Services Inc,549300XCD1MPI1C5GK90,JB Hunt Transport Services Inc,445658107,US4456581077,JBHT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,KEX US Equity,KEX,Kirby Corp,I7NO6FZO5GUCG585T325,Kirby Corp,497266106,US4972661064,KEX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,KNX US Equity,KNX,Knight-Swift Transportation Ho,2549007VHKP3K6E1XF67,Knight-Swift Transportation Holdings Inc,499049104,US4990491049,KNX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,LSTR US Equity,LSTR,Landstar System Inc,254900CUQXQRL09MEI52,Landstar System Inc,515098101,US5150981018,LSTR,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,MANH US Equity,MANH,Manhattan Associates Inc,529900Q1GJP7KD52SW51,Manhattan Associates Inc,562750109,US5627501092,MANH,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,MATX US Equity,MATX,Matson Inc,549300OI5H3Y0I9I4I12,Matson Inc,57686G105,US57686G1058,MATX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,MRTN US Equity,MRTN,Marten Transport Ltd,N/A,Marten Transport Ltd,573075108,US5730751089,MRTN,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,NSC US Equity,NSC,Norfolk Southern Corp,54930036C8MWP850MI84,Norfolk Southern Corp,655844108,US6558441084,NSC,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,ODFL US Equity,ODFL,Old Dominion Freight Line Inc,5299009TWK32WE417T96,Old Dominion Freight Line Inc,679580100,US6795801009,ODFL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,PCAR US Equity,PCAR,PACCAR Inc,KDTEY8BWE486IKZ3CC07,PACCAR Inc,693718108,US6937181088,PCAR,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,R US Equity,R,Ryder System Inc,ZXJ6Y2OSPZXIVGRILD15,Ryder System Inc,783549108,US7835491082,R,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,RAIL US Equity,RAIL,FreightCar America Inc,254900UEML23YM2EQB31,FreightCar America Inc,357023100,US3570231007,RAIL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,RLGT US Equity,RLGT,Radiant Logistics Inc,549300HWCW2HBOG4GN20,Radiant Logistics Inc,75025X100,US75025X1000,RLGT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,RXO US Equity,RXO,RXO Inc,549300KL8CA6GP8XPM30,RXO Inc,74982T103,US74982T1034,RXO,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,SAIA US Equity,SAIA,Saia Inc,549300WNPG4N9GBOYB29,Saia Inc,78709Y105,US78709Y1055,SAIA,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,SNDR US Equity,SNDR,Schneider National Inc,529900V6GZ6G6E3BLV72,Schneider National Inc,80689H102,US80689H1023,SNDR,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,TEX US Equity,TEX,Terex Corp,YAWJZJYEQ7M1SYMOS462,Terex Corp,880779103,US8807791038,TEX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,TFII US Equity,TFII,TFI International Inc,5493007R9W7KO7SJN678,TFI International Inc,87241L109,CA87241L1094,TFII,CA,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,TRN US Equity,TRN,Trinity Industries Inc,R1JB4KXN77XFCXOQKV49,Trinity Industries Inc,896522109,US8965221091,TRN,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,UNP US Equity,UNP,Union Pacific Corp,549300LMMRSZZCZ8CL11,Union Pacific Corp,907818108,US9078181081,UNP,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,UPS US Equity,UPS,United Parcel Service Inc,D01LMJZU09ULLNCY6Z23,United Parcel Service Inc,911312106,US9113121068,UPS,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,WAB US Equity,WAB,Westinghouse Air Brake Technol,06BTX5UWZD0GQ5N5Y745,Westinghouse Air Brake Technologies Corp,929740108,US9297401088,WAB,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,WERN US Equity,WERN,Werner Enterprises Inc,549300P6XRGOCHHJST37,Werner Enterprises Inc,950755108,US9507551086,WERN,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,WNC US Equity,WNC,Wabash National Corp,5299004ZAWHQZI5XO485,Wabash National Corp,929566107,US9295661071,WNC,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,XPO US Equity,XPO,XPO Inc,54930096DB9LCLPN7H13,XPO Inc,983793100,US9837931008,XPO,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCK,ZIM US Equity,ZIM,ZIM Integrated Shipping Servic,21380089EIJRELKAIL21,ZIM Integrated Shipping Services Ltd,M9T951109,IL0065100930,ZIM,IL,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
