holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
HCA,HCA Healthcare Inc,529900PH4ZGUH2MNEU89,HCA Healthcare Inc,40412C101,US40412C1018,HCA,23.00000000,NS,USD,8918.48,0.27,Long,EC,CORP,US,N,1,N,N,N
HLT,Hilton Worldwide Holdings Inc,549300HVGPK36ICB0B89,Hilton Worldwide Holdings Inc,43300A203,US43300A2033,HLT,30.00000000,NS,USD,10302.60,0.31,Long,EC,CORP,US,N,1,N,N,N
HOOD,Robinhood Markets Inc,213800FS5AO3YWIE6F63,Robinhood Markets Inc,770700102,US7707001027,HOOD,145.00000000,NS,USD,14092.55,0.43,Long,EC,CORP,US,N,1,N,N,N
IBKR,Interactive Brokers Group Inc,5493004DT6DCDUZNDM53,Interactive Brokers Group Inc,45841N107,US45841N1072,IBKR,67.00000000,NS,USD,6216.93,0.19,Long,EC,CORP,US,N,1,N,N,N
INCY,Incyte Corp,549300Z4WN6JVZ3T4680,Incyte Corp,45337C102,US45337C1027,INCY,65.00000000,NS,USD,7049.90,0.21,Long,EC,CORP,US,N,1,N,N,N
INTU,Intuit Inc,VI90HBPH7XSFMB9E4M29,Intuit Inc,461202103,US4612021034,INTU,41.00000000,NS,USD,10751.64,0.32,Long,EC,CORP,US,N,1,N,N,N
JPM,JPMORGAN CHASE & CO.,8I5DZWZKVSZI1NUHU748,JPMORGAN CHASE & CO.,46625H100,US46625H1005,JPM,48.00000000,NS,USD,16005.60,0.48,Long,EC,CORP,US,N,1,N,N,N
KKR,KKR & Co Inc,54930013V5I303TF9571,KKR & Co Inc,48251W104,US48251W1045,KKR,177.00000000,NS,USD,16197.27,0.49,Long,EC,CORP,US,N,1,N,N,N
KMI,Kinder Morgan Inc,549300WR7IX8XE0TBO16,Kinder Morgan Inc,49456B101,US49456B1017,KMI,473.00000000,NS,USD,15415.07,0.47,Long,EC,CORP,US,N,1,N,N,N
KO,Coca-Cola Co/The,UWJKFUJFZ02DKWI3RY53,Coca-Cola Co/The,191216100,US1912161007,KO,172.00000000,NS,USD,13863.20,0.42,Long,EC,CORP,US,N,1,N,N,N
L,Loews Corp,R8V1FN4M5ITGZOG7BS19,Loews Corp,540424108,US5404241086,L,60.00000000,NS,USD,6715.20,0.20,Long,EC,CORP,US,N,1,N,N,N
LEN,Lennar Corp,529900G61XVRLX5TJX09,Lennar Corp,526057104,US5260571048,LEN,73.00000000,NS,USD,6785.35,0.20,Long,EC,CORP,US,N,1,N,N,N
