holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
ONDS,Ondas Inc,549300JWLHDUB82V8607,Ondas Inc,68236H204,US68236H2040,ONDS,19775.00000000,NS,USD,151872.00,3.67,Long,EC,CORP,US,N,1,N,N,N
OUST,Ouster Inc,N/A,Ouster Inc,68989M202,US68989M2026,OUST,5950.00000000,NS,USD,242224.50,5.86,Long,EC,CORP,US,N,1,N,N,N
RCAT,Red Cat Holdings Inc,5493005OGSQW28V2PY05,Red Cat Holdings Inc,75644T100,US75644T1007,RCAT,14770.00000000,NS,USD,137951.80,3.33,Long,EC,CORP,US,N,1,N,N,N
RTX,RTX Corp,I07WOS4YJ0N7YRFE7309,RTX Corp,75513E101,US75513E1010,RTX,1225.00000000,NS,USD,226698.50,5.48,Long,EC,CORP,US,N,1,N,N,N
SWMR,Swarmer Inc,52990026V7Z2CE1RXC85,Swarmer Inc,86989Y109,US86989Y1091,SWMR,3360.00000000,NS,USD,128452.80,3.11,Long,EC,CORP,US,N,1,N,N,N
TDY,Teledyne Technologies Inc,549300VSMO9KYQWDND94,Teledyne Technologies Inc,879360105,US8793601050,TDY,455.00000000,NS,USD,278537.35,6.73,Long,EC,CORP,US,N,1,N,N,N
TRMB,Trimble Inc,549300E2MI7NSZFQWS19,Trimble Inc,896239100,US8962391004,TRMB,140.00000000,NS,USD,7019.60,0.17,Long,EC,CORP,US,N,1,N,N,N
TXT,Textron Inc,3PPKBHUG1HD6BO7RNR87,Textron Inc,883203101,US8832031012,TXT,105.00000000,NS,USD,9086.70,0.22,Long,EC,CORP,US,N,1,N,N,N
UMAC,Unusual Machines Inc /US,N/A,Unusual Machines Inc /US,91532F102,US91532F1021,UMAC,10395.00000000,NS,USD,202910.40,4.91,Long,EC,CORP,US,N,1,N,N,N
VTOL,Bristow Group Inc,5493005Q24EN3UC1PV68,Bristow Group Inc,11040G103,US11040G1031,VTOL,3500.00000000,NS,USD,144025.00,3.48,Long,EC,CORP,US,N,1,N,N,N
